"Fips","CountyName","Year","Month","FecundPopulation","BirthCount","Date","DaysInMonth","DaysInYear","StageID","BirthRateMonthly","BirthRate"
40031,"comanche",1992,11,27134,209,1992-11-15,30,366,1,8.15323398611219,99.4694546305688
40031,"comanche",1992,12,27093,199,1992-12-15,31,366,1,7.76312709682453,91.6549844334767
40031,"comanche",1993,1,27052,195,1993-01-15,31,365,1,7.60708434110946,89.5672833711275
40031,"comanche",1993,2,27042.0833333333,175,1993-02-15,28,365,1,6.82687056253413,88.9931341187485
40031,"comanche",1993,3,27032.1666666667,197,1993-03-15,31,365,1,7.685105718967,90.485922174934
40031,"comanche",1993,4,27022.25,187,1993-04-15,30,365,1,7.29499882967933,88.7558190944319
40031,"comanche",1993,5,27012.3333333333,177,1993-05-15,31,365,1,6.90489194039167,81.2995341368696
40031,"comanche",1993,6,27002.4166666667,176,1993-06-15,30,365,1,6.8658812514629,83.5348885594653
40031,"comanche",1993,7,26992.5,180,1993-07-15,31,365,1,7.02192400717797,82.6774923425793
40031,"comanche",1993,8,26982.5833333333,205,1993-08-15,31,365,1,7.99719123039713,94.1604773901598
40031,"comanche",1993,9,26972.6666666667,199,1993-09-15,30,365,1,7.76312709682453,94.4513796780318
40031,"comanche",1993,10,26962.75,191,1993-10-15,31,365,1,7.4510415853944,87.7300057635147
40031,"comanche",1993,11,26952.8333333333,163,1993-11-15,30,365,1,6.35874229538894,77.3646979272321
40031,"comanche",1993,12,26942.9166666667,163,1993-12-15,31,365,1,6.35874229538894,74.8690625102246
40031,"comanche",1994,1,26933,192,1994-01-15,31,365,1,7.49005227432316,88.1893251654179
40031,"comanche",1994,2,26885.4166666667,166,1994-02-15,28,365,1,6.47577436217524,84.41634436407
40031,"comanche",1994,3,26837.8333333333,180,1994-03-15,31,365,1,7.02192400717797,82.6774923425793
40031,"comanche",1994,4,26790.25,155,1994-04-15,30,365,1,6.04665678395881,73.5676575381654
40031,"comanche",1994,5,26742.6666666667,154,1994-05-15,31,365,1,6.00764609503004,70.7351878930956
40031,"comanche",1994,6,26695.0833333333,186,1994-06-15,30,365,1,7.25598814075057,88.2811890457985
40031,"comanche",1994,7,26647.5,164,1994-07-15,31,365,1,6.3977529843177,75.3283819121278
40031,"comanche",1994,8,26599.9166666667,214,1994-08-15,31,365,1,8.34828743075603,98.2943520072887
40031,"comanche",1994,9,26552.3333333333,186,1994-09-15,30,365,1,7.25598814075057,88.2811890457985
40031,"comanche",1994,10,26504.75,173,1994-10-15,31,365,1,6.7488491846766,79.4622565292568
40031,"comanche",1994,11,26457.1666666667,169,1994-11-15,30,365,1,6.59280642896154,80.212478219032
40031,"comanche",1994,12,26409.5833333333,164,1994-12-15,31,365,1,6.3977529843177,75.3283819121278
40031,"comanche",1995,1,26362,160,1995-01-15,31,365,1,6.24171022860264,73.4911043045149
40031,"comanche",1995,2,26361.9166666667,156,1995-02-15,28,365,1,6.08566747288757,79.3310224144273
40031,"comanche",1995,3,26361.8333333333,172,1995-03-15,31,365,1,6.70983849574784,79.0029371273535
40031,"comanche",1995,4,26361.75,172,1995-04-15,30,365,1,6.70983849574784,81.636368364932
40031,"comanche",1995,5,26361.6666666667,140,1995-05-15,31,365,1,5.46149645002731,64.3047162664506
40031,"comanche",1995,6,26361.5833333333,177,1995-06-15,30,365,1,6.90489194039167,84.0095186080986
40031,"comanche",1995,7,26361.5,205,1995-07-15,31,365,1,7.99719123039713,94.1604773901598
40031,"comanche",1995,8,26361.4166666667,171,1995-08-15,31,365,1,6.67082780681907,78.5436177254503
40031,"comanche",1995,9,26361.3333333333,159,1995-09-15,30,365,1,6.20269953967387,75.4661777326988
40031,"comanche",1995,10,26361.25,181,1995-10-15,31,365,1,7.06093469610673,83.1368117444825
40031,"comanche",1995,11,26361.1666666667,163,1995-11-15,30,365,1,6.35874229538894,77.3646979272321
40031,"comanche",1995,12,26361.0833333333,168,1995-12-15,31,365,1,6.55379574003277,77.1656595197407
40031,"comanche",1996,1,26361,171,1996-01-15,31,366,1,6.67082780681907,78.7588057192187
40031,"comanche",1996,2,26337.1666666667,164,1996-02-15,29,366,2,6.3977529843177,80.7440549055269
40031,"comanche",1996,3,26313.3333333333,166,1996-03-15,31,366,2,6.47577436217524,76.4559166631012
40031,"comanche",1996,4,26289.5,157,1996-04-15,30,366,2,6.12467816181634,74.7210735741593
40031,"comanche",1996,5,26265.6666666667,164,1996-05-15,31,366,2,6.3977529843177,75.5347610406542
40031,"comanche",1996,6,26241.8333333333,145,1996-06-15,30,366,2,5.65654989467114,69.0099087149879
40031,"comanche",1996,7,26218,176,1996-07-15,31,366,2,6.8658812514629,81.0616947753362
40031,"comanche",1996,8,26194.1666666667,184,1996-08-15,31,366,2,7.17796676289303,84.7463172651242
40031,"comanche",1996,9,26170.3333333333,175,1996-09-15,30,366,2,6.82687056253413,83.2878208629164
40031,"comanche",1996,10,26146.5,177,1996-10-15,31,366,2,6.90489194039167,81.5222725865597
40031,"comanche",1996,11,26122.6666666667,138,1996-11-15,30,366,2,5.38347507216977,65.6783958804713
40031,"comanche",1996,12,26098.8333333333,178,1996-12-15,31,366,2,6.94390262932043,81.9828503977832
40031,"comanche",1997,1,26075,176,1997-01-15,31,365,2,6.8658812514629,80.8402147349664
40031,"comanche",1997,2,26059.0833333333,168,1997-02-15,28,365,2,6.55379574003277,85.4334087539986
40031,"comanche",1997,3,26043.1666666667,187,1997-03-15,31,365,2,7.29499882967933,85.8927281559018
40031,"comanche",1997,4,26027.25,185,1997-04-15,30,365,2,7.2169774518218,87.8065589971652
40031,"comanche",1997,5,26011.3333333333,188,1997-05-15,31,365,2,7.3340095186081,86.352047557805
40031,"comanche",1997,6,25995.4166666667,165,1997-06-15,30,365,2,6.43676367324647,78.3139580244987
40031,"comanche",1997,7,25979.5,173,1997-07-15,31,365,2,6.7488491846766,79.4622565292568
40031,"comanche",1997,8,25963.5833333333,185,1997-08-15,31,365,2,7.2169774518218,84.9740893520954
40031,"comanche",1997,9,25947.6666666667,184,1997-09-15,30,365,2,7.17796676289303,87.3319289485319
40031,"comanche",1997,10,25931.75,180,1997-10-15,31,365,2,7.02192400717797,82.6774923425793
40031,"comanche",1997,11,25915.8333333333,169,1997-11-15,30,365,2,6.59280642896154,80.212478219032
40031,"comanche",1997,12,25899.9166666667,203,1997-12-15,31,365,2,7.9191698525396,93.2418385863533
40031,"comanche",1998,1,25884,184,1998-01-15,31,365,2,7.17796676289303,84.5147699501922
40031,"comanche",1998,2,25853.0833333334,160,1998-02-15,28,365,2,6.24171022860264,81.3651511942844
40031,"comanche",1998,3,25822.1666666666,168,1998-03-15,31,365,2,6.55379574003277,77.1656595197407
40031,"comanche",1998,4,25791.25,164,1998-04-15,30,365,2,6.3977529843177,77.8393279758654
40031,"comanche",1998,5,25760.3333333334,166,1998-05-15,31,365,2,6.47577436217524,76.2470207159342
40031,"comanche",1998,6,25729.4166666666,160,1998-06-15,30,365,2,6.24171022860264,75.9408077813321
40031,"comanche",1998,7,25698.5,158,1998-07-15,31,365,2,6.1636888507451,72.5724655007085
40031,"comanche",1998,8,25667.5833333334,196,1998-08-15,31,365,2,7.64609503003823,90.0266027730308
40031,"comanche",1998,9,25636.6666666666,207,1998-09-15,30,365,2,8.07521260825466,98.2484200670984
40031,"comanche",1998,10,25605.75,158,1998-10-15,31,365,2,6.1636888507451,72.5724655007085
40031,"comanche",1998,11,25574.8333333334,151,1998-11-15,30,365,2,5.89061402824374,71.6691373436322
40031,"comanche",1998,12,25543.9166666666,193,1998-12-15,31,365,2,7.52906296325193,88.6486445673211
40031,"comanche",1999,1,25513,153,1999-01-15,31,365,2,5.96863540610127,70.2758684911924
40031,"comanche",1999,2,25480,160,1999-02-15,28,365,2,6.24171022860264,81.3651511942844
40031,"comanche",1999,3,25447,184,1999-03-15,31,365,2,7.17796676289303,84.5147699501922
40031,"comanche",1999,4,25414,139,1999-04-15,30,365,2,5.42248576109854,65.9735767600323
40031,"comanche",1999,5,25381,151,1999-05-15,31,365,2,5.89061402824374,69.357229687386
40031,"comanche",1999,6,25348,169,1999-06-15,30,365,2,6.59280642896154,80.212478219032
40031,"comanche",1999,7,25315,143,1999-07-15,31,365,2,5.57852851681361,65.6826744721602
40031,"comanche",1999,8,25282,180,1999-08-15,31,365,2,7.02192400717797,82.6774923425793
40031,"comanche",1999,9,25249,194,1999-09-15,30,365,2,7.5680736521807,92.0782294348651
40031,"comanche",1999,10,25216,154,1999-10-15,31,365,2,6.00764609503004,70.7351878930956
40031,"comanche",1999,11,25183,167,1999-11-15,30,365,2,6.514785051104,79.2632181217654
40031,"comanche",1999,12,25150,145,1999-12-15,31,365,2,5.65654989467114,66.6013132759666
40037,"creek",1990,1,13273,60,1990-01-15,31,365,1,4.52045505914262,53.2247127931308
40037,"creek",1990,2,13284.25,68,1990-02-15,28,365,1,5.12318240036164,66.7843420047142
40037,"creek",1990,3,13295.5,67,1990-03-15,31,365,1,5.04784148270926,59.4342626189961
40037,"creek",1990,4,13306.75,77,1990-04-15,30,365,1,5.80125065923303,70.5818830206685
40037,"creek",1990,5,13318,64,1990-05-15,31,365,1,4.82181872975213,56.7730269793396
40037,"creek",1990,6,13329.25,65,1990-06-15,30,365,1,4.89715964740451,59.5821090434215
40037,"creek",1990,7,13340.5,77,1990-07-15,31,365,1,5.80125065923303,68.3050480845179
40037,"creek",1990,8,13351.75,86,1990-08-15,31,365,1,6.47931891810442,76.2887550034876
40037,"creek",1990,9,13363,83,1990-09-15,30,365,1,6.25329616514729,76.0817700092921
40037,"creek",1990,10,13374.25,72,1990-10-15,31,365,1,5.42454607097114,63.869655351757
40037,"creek",1990,11,13385.5,72,1990-11-15,30,365,1,5.42454607097114,65.9986438634823
40037,"creek",1990,12,13396.75,69,1990-12-15,31,365,1,5.19852331801401,61.2084197121005
40037,"creek",1991,1,13408,88,1991-01-15,31,365,1,6.63000075340918,78.0629120965919
40037,"creek",1991,2,13398.25,61,1991-02-15,28,365,1,4.595795976795,59.9094832689348
40037,"creek",1991,3,13388.5,73,1991-03-15,31,365,1,5.49988698862352,64.7567338983092
40037,"creek",1991,4,13378.75,74,1991-04-15,30,365,1,5.5752279062759,67.8319395263568
40037,"creek",1991,5,13369,73,1991-05-15,31,365,1,5.49988698862352,64.7567338983092
40037,"creek",1991,6,13359.25,70,1991-06-15,30,365,1,5.27386423566639,64.1653482006078
40037,"creek",1991,7,13349.5,74,1991-07-15,31,365,1,5.5752279062759,65.6438124448614
40037,"creek",1991,8,13339.75,75,1991-08-15,31,365,1,5.65056882392828,66.5308909914136
40037,"creek",1991,9,13330,73,1991-09-15,30,365,1,5.49988698862352,66.9152916949195
40037,"creek",1991,10,13320.25,80,1991-10-15,31,365,1,6.02727341219016,70.9662837241745
40037,"creek",1991,11,13310.5,71,1991-11-15,30,365,1,5.34920515331877,65.081996032045
40037,"creek",1991,12,13300.75,62,1991-12-15,31,365,1,4.67113689444737,54.9988698862352
40037,"creek",1992,1,13291,76,1992-01-15,31,366,1,5.72590974158065,67.6026763038232
40037,"creek",1992,2,13291.0833333333,78,1992-02-15,29,366,1,5.87659157688541,74.166638522071
40037,"creek",1992,3,13291.1666666667,68,1992-03-15,31,366,1,5.12318240036164,60.4866051139471
40037,"creek",1992,4,13291.25,90,1992-04-15,30,366,1,6.78068258871393,82.72432758231
40037,"creek",1992,5,13291.3333333333,64,1992-05-15,31,366,1,4.82181872975213,56.928569519009
40037,"creek",1992,6,13291.4166666667,81,1992-06-15,30,366,1,6.10261432984254,74.4518948240789
40037,"creek",1992,7,13291.5,82,1992-07-15,31,366,1,6.17795524749492,72.9397296962303
40037,"creek",1992,8,13291.5833333333,88,1992-08-15,31,366,1,6.63000075340918,78.2767830886374
40037,"creek",1992,9,13291.6666666667,70,1992-09-15,30,366,1,5.27386423566639,64.34114367513
40037,"creek",1992,10,13291.75,87,1992-10-15,31,366,1,6.5546598357568,77.3872741899029
40037,"creek",1992,11,13291.8333333333,70,1992-11-15,30,366,1,5.27386423566639,64.34114367513
40037,"creek",1992,12,13291.9166666667,77,1992-12-15,31,366,1,5.80125065923303,68.4921852025577
40037,"creek",1993,1,13292,66,1993-01-15,31,365,1,4.97250056505688,58.5471840724439
40037,"creek",1993,2,13293.9166666667,65,1993-02-15,28,365,1,4.89715964740451,63.8379739750944
40037,"creek",1993,3,13295.8333333333,71,1993-03-15,31,365,1,5.34920515331877,62.9825768052049
40037,"creek",1993,4,13297.75,52,1993-04-15,30,365,1,3.9177277179236,47.6656872347372
40037,"creek",1993,5,13299.6666666667,78,1993-05-15,31,365,1,5.87659157688541,69.1921266310701
40037,"creek",1993,6,13301.5833333333,73,1993-06-15,30,365,1,5.49988698862352,66.9152916949195
40037,"creek",1993,7,13303.5,54,1993-07-15,31,365,1,4.06840955322836,47.9022415138178
40037,"creek",1993,8,13305.4166666667,70,1993-08-15,31,365,1,5.27386423566639,62.0954982586527
40037,"creek",1993,9,13307.3333333333,87,1993-09-15,30,365,1,6.5546598357568,79.7483613350411
40037,"creek",1993,10,13309.25,87,1993-10-15,31,365,1,6.5546598357568,77.1758335500397
40037,"creek",1993,11,13311.1666666667,81,1993-11-15,30,365,1,6.10261432984254,74.2484743464175
40037,"creek",1993,12,13313.0833333333,60,1993-12-15,31,365,1,4.52045505914262,53.2247127931308
40037,"creek",1994,1,13315,70,1994-01-15,31,365,1,5.27386423566639,62.0954982586527
40037,"creek",1994,2,13317.5,70,1994-02-15,28,365,1,5.27386423566639,68.748587357794
40037,"creek",1994,3,13320,75,1994-03-15,31,365,1,5.65056882392828,66.5308909914136
40037,"creek",1994,4,13322.5,67,1994-04-15,30,365,1,5.04784148270926,61.415404706296
40037,"creek",1994,5,13325,62,1994-05-15,31,365,1,4.67113689444737,54.9988698862352
40037,"creek",1994,6,13327.5,68,1994-06-15,30,365,1,5.12318240036164,62.3320525377333
40037,"creek",1994,7,13330,80,1994-07-15,31,365,1,6.02727341219016,70.9662837241745
40037,"creek",1994,8,13332.5,62,1994-08-15,31,365,1,4.67113689444737,54.9988698862352
40037,"creek",1994,9,13335,77,1994-09-15,30,365,1,5.80125065923303,70.5818830206685
40037,"creek",1994,10,13337.5,64,1994-10-15,31,365,1,4.82181872975213,56.7730269793396
40037,"creek",1994,11,13340,61,1994-11-15,30,365,1,4.595795976795,55.9155177176725
40037,"creek",1994,12,13342.5,69,1994-12-15,31,365,1,5.19852331801401,61.2084197121005
40037,"creek",1995,1,13345,67,1995-01-15,31,365,1,5.04784148270926,59.4342626189961
40037,"creek",1995,2,13349.1666666667,67,1995-02-15,28,365,1,5.04784148270926,65.8022193281743
40037,"creek",1995,3,13353.3333333333,70,1995-03-15,31,365,1,5.27386423566639,62.0954982586527
40037,"creek",1995,4,13357.5,68,1995-04-15,30,365,1,5.12318240036164,62.3320525377333
40037,"creek",1995,5,13361.6666666667,79,1995-05-15,31,365,1,5.95193249453778,70.0792051776223
40037,"creek",1995,6,13365.8333333333,67,1995-06-15,30,365,1,5.04784148270926,61.415404706296
40037,"creek",1995,7,13370,81,1995-07-15,31,365,1,6.10261432984254,71.8533622707266
40037,"creek",1995,8,13374.1666666667,83,1995-08-15,31,365,1,6.25329616514729,73.627519363831
40037,"creek",1995,9,13378.3333333333,67,1995-09-15,30,365,1,5.04784148270926,61.415404706296
40037,"creek",1995,10,13382.5,66,1995-10-15,31,365,1,4.97250056505688,58.5471840724439
40037,"creek",1995,11,13386.6666666667,82,1995-11-15,30,365,1,6.17795524749492,75.1651221778548
40037,"creek",1995,12,13390.8333333333,62,1995-12-15,31,365,1,4.67113689444737,54.9988698862352
40037,"creek",1996,1,13395,72,1996-01-15,31,366,1,5.42454607097114,64.0446407088851
40037,"creek",1996,2,13402.9166666667,60,1996-02-15,29,366,2,4.52045505914262,57.0512604015931
40037,"creek",1996,3,13410.8333333333,81,1996-03-15,31,366,2,6.10261432984254,72.0502207974958
40037,"creek",1996,4,13418.75,68,1996-04-15,30,366,2,5.12318240036164,62.502825284412
40037,"creek",1996,5,13426.6666666667,63,1996-05-15,31,366,2,4.74647781209975,56.0390606202745
40037,"creek",1996,6,13434.5833333333,78,1996-06-15,30,366,2,5.87659157688541,71.694417238002
40037,"creek",1996,7,13442.5,73,1996-07-15,31,366,2,5.49988698862352,64.9341496076196
40037,"creek",1996,8,13450.4166666667,77,1996-08-15,31,366,2,5.80125065923303,68.4921852025577
40037,"creek",1996,9,13458.3333333333,92,1996-09-15,30,366,2,6.93136442401868,84.5626459730279
40037,"creek",1996,10,13466.25,98,1996-10-15,31,366,2,7.38340992993295,87.1718720759825
40037,"creek",1996,11,13474.1666666667,82,1996-11-15,30,366,2,6.17795524749492,75.371054019438
40037,"creek",1996,12,13482.0833333333,70,1996-12-15,31,366,2,5.27386423566639,62.2656229114161
40037,"creek",1997,1,13490,71,1997-01-15,31,365,2,5.34920515331877,62.9825768052049
40037,"creek",1997,2,13493.75,76,1997-02-15,28,365,2,5.72590974158065,74.6413234170335
40037,"creek",1997,3,13497.5,64,1997-03-15,31,365,2,4.82181872975213,56.7730269793396
40037,"creek",1997,4,13501.25,67,1997-04-15,30,365,2,5.04784148270926,61.415404706296
40037,"creek",1997,5,13505,70,1997-05-15,31,365,2,5.27386423566639,62.0954982586527
40037,"creek",1997,6,13508.75,66,1997-06-15,30,365,2,4.97250056505688,60.4987568748587
40037,"creek",1997,7,13512.5,87,1997-07-15,31,365,2,6.5546598357568,77.1758335500397
40037,"creek",1997,8,13516.25,73,1997-08-15,31,365,2,5.49988698862352,64.7567338983092
40037,"creek",1997,9,13520,72,1997-09-15,30,365,2,5.42454607097114,65.9986438634823
40037,"creek",1997,10,13523.75,73,1997-10-15,31,365,2,5.49988698862352,64.7567338983092
40037,"creek",1997,11,13527.5,79,1997-11-15,30,365,2,5.95193249453778,72.415178683543
40037,"creek",1997,12,13531.25,99,1997-12-15,31,365,2,7.45875084758532,87.8207761086659
40037,"creek",1998,1,13535,79,1998-01-15,31,365,2,5.95193249453778,70.0792051776223
40037,"creek",1998,2,13538.4166666667,81,1998-02-15,28,365,2,6.10261432984254,79.5519367997331
40037,"creek",1998,3,13541.8333333333,72,1998-03-15,31,365,2,5.42454607097114,63.869655351757
40037,"creek",1998,4,13545.25,82,1998-04-15,30,365,2,6.17795524749492,75.1651221778548
40037,"creek",1998,5,13548.6666666667,75,1998-05-15,31,365,2,5.65056882392828,66.5308909914136
40037,"creek",1998,6,13552.0833333333,81,1998-06-15,30,365,2,6.10261432984254,74.2484743464175
40037,"creek",1998,7,13555.5,69,1998-07-15,31,365,2,5.19852331801401,61.2084197121005
40037,"creek",1998,8,13558.9166666667,66,1998-08-15,31,365,2,4.97250056505688,58.5471840724439
40037,"creek",1998,9,13562.3333333333,69,1998-09-15,30,365,2,5.19852331801401,63.2487003691705
40037,"creek",1998,10,13565.75,83,1998-10-15,31,365,2,6.25329616514729,73.627519363831
40037,"creek",1998,11,13569.1666666667,60,1998-11-15,30,365,2,4.52045505914262,54.9988698862352
40037,"creek",1998,12,13572.5833333333,76,1998-12-15,31,365,2,5.72590974158065,67.4179695379657
40037,"creek",1999,1,13576,72,1999-01-15,31,365,2,5.42454607097114,63.869655351757
40037,"creek",1999,2,13569.5833333333,62,1999-02-15,28,365,2,4.67113689444737,60.8916059454747
40037,"creek",1999,3,13563.1666666667,58,1999-03-15,31,365,2,4.36977322383787,51.4505557000265
40037,"creek",1999,4,13556.75,76,1999-04-15,30,365,2,5.72590974158065,69.6652351892313
40037,"creek",1999,5,13550.3333333333,70,1999-05-15,31,365,2,5.27386423566639,62.0954982586527
40037,"creek",1999,6,13543.9166666667,61,1999-06-15,30,365,2,4.595795976795,55.9155177176725
40037,"creek",1999,7,13537.5,77,1999-07-15,31,365,2,5.80125065923303,68.3050480845179
40037,"creek",1999,8,13531.0833333333,86,1999-08-15,31,365,2,6.47931891810442,76.2887550034876
40037,"creek",1999,9,13524.6666666667,77,1999-09-15,30,365,2,5.80125065923303,70.5818830206685
40037,"creek",1999,10,13518.25,81,1999-10-15,31,365,2,6.10261432984254,71.8533622707266
40037,"creek",1999,11,13511.8333333333,84,1999-11-15,30,365,2,6.32863708279967,76.9984178407293
40037,"creek",1999,12,13505.4166666667,92,1999-12-15,31,365,2,6.93136442401868,81.6112262828006
40083,"logan",1990,1,6577,26,1990-01-15,31,365,1,3.95317013836095,46.5453903387661
40083,"logan",1990,2,6589.08333333332,25,1990-02-15,28,365,1,3.80112513303938,49.5503811985491
40083,"logan",1990,3,6601.16666666668,39,1990-03-15,31,365,1,5.92975520754143,69.8180855081491
40083,"logan",1990,4,6613.25,29,1990-04-15,30,365,1,4.40930515432568,53.6465460442958
40083,"logan",1990,5,6625.33333333332,31,1990-05-15,31,365,1,4.71339516496883,55.4964269423749
40083,"logan",1990,6,6637.41666666668,29,1990-06-15,30,365,1,4.40930515432568,53.6465460442958
40083,"logan",1990,7,6649.5,34,1990-07-15,31,365,1,5.16953018093356,60.8670489045403
40083,"logan",1990,8,6661.58333333332,28,1990-08-15,31,365,1,4.25726014900411,50.1258049802096
40083,"logan",1990,9,6673.66666666668,33,1990-09-15,30,365,1,5.01748517561198,61.0460696366124
40083,"logan",1990,10,6685.75,25,1990-10-15,31,365,1,3.80112513303938,44.7551830180443
40083,"logan",1990,11,6697.83333333332,27,1990-11-15,30,365,1,4.10521514368253,49.9467842481374
40083,"logan",1990,12,6709.91666666668,29,1990-12-15,31,365,1,4.40930515432568,51.9160123009314
40083,"logan",1991,1,6722,34,1991-01-15,31,365,1,5.16953018093356,60.8670489045403
40083,"logan",1991,2,6729.58333333333,21,1991-02-15,28,365,1,3.19294511175308,41.6223202067812
40083,"logan",1991,3,6737.16666666667,28,1991-03-15,31,365,1,4.25726014900411,50.1258049802096
40083,"logan",1991,4,6744.75,28,1991-04-15,30,365,1,4.25726014900411,51.7966651462166
40083,"logan",1991,5,6752.33333333333,30,1991-05-15,31,365,1,4.56135015964726,53.7062196216532
40083,"logan",1991,6,6759.91666666667,34,1991-06-15,30,365,1,5.16953018093356,62.8959505346916
40083,"logan",1991,7,6767.5,27,1991-07-15,31,365,1,4.10521514368253,48.3355976594879
40083,"logan",1991,8,6775.08333333333,22,1991-08-15,31,365,1,3.34499011707465,39.384561055879
40083,"logan",1991,9,6782.66666666667,35,1991-09-15,30,365,1,5.32157518625513,64.7458314327708
40083,"logan",1991,10,6790.25,28,1991-10-15,31,365,1,4.25726014900411,50.1258049802096
40083,"logan",1991,11,6797.83333333333,34,1991-11-15,30,365,1,5.16953018093356,62.8959505346916
40083,"logan",1991,12,6805.41666666667,32,1991-12-15,31,365,1,4.86544017029041,57.2866342630967
40083,"logan",1992,1,6813,29,1992-01-15,31,366,1,4.40930515432568,52.0582479510709
40083,"logan",1992,2,6829.08333333332,23,1992-02-15,29,366,1,3.49703512239623,44.1349949930007
40083,"logan",1992,3,6845.16666666668,26,1992-03-15,31,366,1,3.95317013836095,46.6729119561326
40083,"logan",1992,4,6861.25,37,1992-04-15,30,366,1,5.62566519689828,68.633115402159
40083,"logan",1992,5,6877.33333333332,20,1992-05-15,31,366,1,3.0409001064315,35.9022399662558
40083,"logan",1992,6,6893.41666666668,22,1992-06-15,30,366,1,3.34499011707465,40.8088794283108
40083,"logan",1992,7,6909.5,39,1992-07-15,31,366,1,5.92975520754143,70.0093679341988
40083,"logan",1992,8,6925.58333333332,26,1992-08-15,31,366,1,3.95317013836095,46.6729119561326
40083,"logan",1992,9,6941.66666666668,36,1992-09-15,30,366,1,5.47362019157671,66.7781663372358
40083,"logan",1992,10,6957.75,32,1992-10-15,31,366,1,4.86544017029041,57.4435839460093
40083,"logan",1992,11,6973.83333333332,27,1992-11-15,30,366,1,4.10521514368253,50.0836247529269
40083,"logan",1992,12,6989.91666666668,26,1992-12-15,31,366,1,3.95317013836095,46.6729119561326
40083,"logan",1993,1,7006,27,1993-01-15,31,365,1,4.10521514368253,48.3355976594879
40083,"logan",1993,2,7008.58333333333,46,1993-02-15,28,365,1,6.99407024479246,91.1727014053303
40083,"logan",1993,3,7011.16666666667,36,1993-03-15,31,365,1,5.47362019157671,64.4474635459838
40083,"logan",1993,4,7013.75,24,1993-04-15,30,365,1,3.6490801277178,44.3971415538999
40083,"logan",1993,5,7016.33333333333,18,1993-05-15,31,365,1,2.73681009578835,32.2237317729919
40083,"logan",1993,6,7018.91666666667,30,1993-06-15,30,365,1,4.56135015964726,55.496426942375
40083,"logan",1993,7,7021.5,29,1993-07-15,31,365,1,4.40930515432568,51.9160123009314
40083,"logan",1993,8,7024.08333333333,39,1993-08-15,31,365,1,5.92975520754143,69.8180855081491
40083,"logan",1993,9,7026.66666666667,28,1993-09-15,30,365,1,4.25726014900411,51.7966651462166
40083,"logan",1993,10,7029.25,39,1993-10-15,31,365,1,5.92975520754143,69.8180855081491
40083,"logan",1993,11,7031.83333333333,28,1993-11-15,30,365,1,4.25726014900411,51.7966651462166
40083,"logan",1993,12,7034.41666666667,33,1993-12-15,31,365,1,5.01748517561198,59.0768415838185
40083,"logan",1994,1,7037,26,1994-01-15,31,365,1,3.95317013836095,46.5453903387661
40083,"logan",1994,2,7039.41666666666,15,1994-02-15,28,365,1,2.28067507982363,29.7302287191294
40083,"logan",1994,3,7041.83333333334,36,1994-03-15,31,365,1,5.47362019157671,64.4474635459838
40083,"logan",1994,4,7044.25,21,1994-04-15,30,365,1,3.19294511175308,38.8474988596625
40083,"logan",1994,5,7046.66666666666,30,1994-05-15,31,365,1,4.56135015964726,53.7062196216532
40083,"logan",1994,6,7049.08333333334,17,1994-06-15,30,365,1,2.58476509046678,31.4479752673458
40083,"logan",1994,7,7051.5,26,1994-07-15,31,365,1,3.95317013836095,46.5453903387661
40083,"logan",1994,8,7053.91666666666,39,1994-08-15,31,365,1,5.92975520754143,69.8180855081491
40083,"logan",1994,9,7056.33333333334,23,1994-09-15,30,365,1,3.49703512239623,42.5472606558208
40083,"logan",1994,10,7058.75,27,1994-10-15,31,365,1,4.10521514368253,48.3355976594879
40083,"logan",1994,11,7061.16666666666,25,1994-11-15,30,365,1,3.80112513303938,46.2470224519791
40083,"logan",1994,12,7063.58333333334,29,1994-12-15,31,365,1,4.40930515432568,51.9160123009314
40083,"logan",1995,1,7066,35,1995-01-15,31,365,1,5.32157518625513,62.657256225262
40083,"logan",1995,2,7066,24,1995-02-15,28,365,1,3.6490801277178,47.5683659506071
40083,"logan",1995,3,7066,38,1995-03-15,31,365,1,5.77771020221986,68.0278781874273
40083,"logan",1995,4,7066,22,1995-04-15,30,365,1,3.34499011707465,40.6973797577416
40083,"logan",1995,5,7066,33,1995-05-15,31,365,1,5.01748517561198,59.0768415838185
40083,"logan",1995,6,7066,35,1995-06-15,30,365,1,5.32157518625513,64.7458314327708
40083,"logan",1995,7,7066,30,1995-07-15,31,365,1,4.56135015964726,53.7062196216532
40083,"logan",1995,8,7066,33,1995-08-15,31,365,1,5.01748517561198,59.0768415838185
40083,"logan",1995,9,7066,30,1995-09-15,30,365,1,4.56135015964726,55.496426942375
40083,"logan",1995,10,7066,26,1995-10-15,31,365,1,3.95317013836095,46.5453903387661
40083,"logan",1995,11,7066,28,1995-11-15,30,365,1,4.25726014900411,51.7966651462166
40083,"logan",1995,12,7066,27,1995-12-15,31,365,1,4.10521514368253,48.3355976594879
40083,"logan",1996,1,7066,23,1996-01-15,31,366,1,3.49703512239623,41.2875759611942
40083,"logan",1996,2,7078.33333333332,20,1996-02-15,29,366,2,3.0409001064315,38.3782565156528
40083,"logan",1996,3,7090.66666666668,41,1996-03-15,31,366,2,6.23384521818458,73.5995919308244
40083,"logan",1996,4,7103,19,1996-04-15,30,366,2,2.88885510110993,35.2440322335411
40083,"logan",1996,5,7115.33333333332,19,1996-05-15,31,366,2,2.88885510110993,34.107127967943
